"Product ID";Imagen;Nombre;Referencia;Categoría;"Precio (imp. excl.)";"Precio (imp. incl.)";Cantidad;Estado;Posición
3641;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/0/8/708.jpg;"PAÑUELOS NAVARRO CORREA COLECCION PRIVAD";10086230;Vino;1.340000;1.5;0;1
3640;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/0/4/404.jpg;"PACK NORTON BARREL CAB. SUV. + PACARI";50000760;Vino;12.466000;13.96;0;1
3639;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/9/79.jpg;"PACK NORTON BARREL MALBEC + PACARI";50000759;Vino;12.466000;13.96;0;1
3638;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/3/6/636.jpg;"PACK LB SYRAH + PACARI";50000757;Vino;25.967000;29.08;0;1
3637;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/2/9/329.jpg;"PACK LB SAUVIGNON BLANC + PACARI";50000756;Vino;25.967000;29.08;0;1
3636;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/2/12.jpg;"PACK LB MALBEC + PACARI";50000755;Vino;25.967000;29.08;0;1
3635;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/7/7/577.jpg;"PACK LB CHARDONAY + PACARI";50000754;Vino;25.967000;29.08;0;1
3634;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/6/3/263.jpg;"PACK LB CABERNET SAUVIGNON + PACARI";50000753;Vino;25.967000;29.08;0;1
3633;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/2/3/823.jpg;"PACK NORTON BARREL CHARDONAY + PACARI";50000752;Vino;12.466000;13.96;0;1
3632;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/1/7/517.jpg;"FREIXENET PROSECCO DOC 75ML";10085339;124;19.190000;21.37;36;0
3631;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/9/0/190.jpg;"FREIXENET ICE ROSE 75ML";10085338;124;16.070000;17.89;39;0
3630;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/5/2/752.jpg;"FREIXENET ICE 75ML";10085337;124;16.070000;17.89;41;0
3629;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/4/2/442.jpg;"VAT 69 750ML (IMPORTADO)";10084364;Whisky;9.180000;11.42;46;0
3628;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1/8/118.jpg;"PACK KARNAL PLATA + MARGARITA MIX 750";10086232;Tequila;14.501500;16.24;0;1
3627;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/7/7/677.jpg;"LAMBERTI CLASSICO VALPOLICELLA DOC 75CL";10084266;Vino;8.878000;9.94;9;0
3626;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/6/8/368.jpg;"LAMBERTI PINOT GRIGIO VENEZIE DOC 75CL";10084265;Vino;13.317000;14.92;8;0
3625;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/9/49.jpg;"BOLLA CLAS VALPOLICELLA RIPASSO DOC 75CL";10084262;Vino;26.622500;29.82;5;0
3624;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/1/3/613.jpg;"BOLLA CLASSICO VALPOLICELLA DOC 75CL";10084261;Vino;14.639500;16.4;11;0
3623;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/0/3/303.jpg;"BOLLA PINOT GRIGIO VENEZIE DOC 75CL";10084259;Vino;11.097500;12.43;6;0
3622;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/6/0/860.jpg;"LATITUD CERO APACHITA 2 LTS";50000483;124;31.240000;34.99;0;1
3621;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/0/6/706.jpg;"LATITUD CERO CONCORDIA 2 LTS";50000481;124;31.240000;34.99;0;1
3620;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/0/2/402.jpg;"ANGELICA ZAPATA MALBEC ALTA 2004 750ML";10062967;Vino;47.720000;74.5;0;1
3619;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/7/77.jpg;"LA CHAMIZA MARTIN ALSINA MALB + ESTUCHE";50000650;Vino;88.699500;99.34;0;1
3618;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/3/5/635.jpg;"LA CHAMIZA POLO PROF MALBEC + ESTUCHE";50000649;Vino;20.711500;23.2;0;1
3617;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/2/8/328.jpg;"LA CHAMIZA POLO PROF CAB SAUV + ESTUCHE";50000648;Vino;20.711500;23.2;0;1
3616;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1/11.jpg;"MAYCAS LIMARI QUEBRADA CHAD + ESTUCHE";50000647;Vino;55.832500;62.53;0;1
3615;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/7/6/576.jpg;"MAYCAS RESERVA ESPECIAL CHARD 75CL CE";50000645;Vino;34.672500;38.83;0;1
3614;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/6/1/261.jpg;"CONO RESERVA CAB SAUV+ ESTUCHE DE MADERA";50000644;Vino;24.242000;27.15;0;1
3613;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/2/1/821.jpg;"CS RESRVA PINOT + ESTUCHE DE MADERA";50000643;Vino;24.242000;27.15;0;1
3612;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/1/5/515.jpg;"CONO RESERVA MERLOT+ ESTUCHE DE MADERA";50000642;Vino;24.242000;27.15;0;1
3611;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/8/8/188.jpg;"CS 20 BARRELS PINOT NOIR+ ESTUCHE MADERA";50000641;Vino;55.832500;62.53;0;1
3610;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/5/0/750.jpg;"CS 20 BARRELS CAB SAUV+ CAJA DE MADERA";50000640;Vino;44.735000;50.1;0;1
3609;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/4/0/440.jpg;"PACK FINCA LA LINDA MALBEC + CAB + SYRAH";50000638;Vino;39.100000;43.79;0;1
3608;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1/6/116.jpg;"36 JWB + 18 FREIXENET CORDON NEGRO";50000727;Whisky;1694.088000;1897.38;0;1
3607;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/7/6/676.jpg;"12 JWB + 6 FREIXINET CORDON NEGRO";50000728;Whisky;616.860000;690.88;0;1
3606;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/6/6/366.jpg;"6 PACK HEINEKEN 33CL + JW BLACK 75CL";50000726;124;48.081500;53.85;0;1
